Comment,emotion,confidence
mungkin gita dosen bahasa quot tinggi quot bahasa quot dewa quot bumi purbaya,joy,0.7728083729743958
reaksi panjang podcast anj orang pinter ngobrol rem kali,joy,0.7034671902656555
tuju tumbuh ekonomi dulu,anger,0.4929649531841278
obrol menkeu gita buka wawas guru math,joy,0.9650377631187439
percaya kalau semua jajar menteri kerja beliau indonesia lebih maju heheheterimakasih gita undang beliau,joy,0.5302019119262695
masterclass,joy,0.853330135345459
beneran menteri gita orang ekonom obrol mewah,joy,0.4910767376422882
bismillah indonesia emas,joy,0.5975072979927063
tidak mudah mahal bentuk karakter cerita perjalananya terimakasih gita,joy,0.673988938331604
omong kelas,anger,0.6742396950721741
salah podcast keren yanh pernah nonton harap perintah benar pikir bangun negara salah satu isi orang pandai bangun negara bukan generasi dicekokin konten tiktok waktu habis scrolling,anger,0.4768088757991791
top quality podcast gita,joy,0.9915732741355896
wah purr,anger,0.781051516532898
bismillah lanjut,anger,0.7538941502571106
gita hormat kalau frekuensi cepat dong cinta acara lama ampun gemes nanti baru,joy,0.6803269386291504
blom jam nntn luar biasa purbaya,joy,0.519537091255188
undang gibran,anger,0.4299040138721466
tipikal blak bodo ukur mirip alm rizal ramli,joy,0.5209335684776306
gila keren banget konten gita thanks for the video,joy,0.992845356464386
quot banyak lirik sendiri sulit quot dhuarr,anger,0.5957047343254089
perintah cermin rakyat,anger,0.8168139457702637
yup kalau mau blak blakan perintah begini rakyat botol,anger,0.594071626663208
indonesia perlu banyak orang pinter jujur tidak korupsi,joy,0.46060067415237427
keren rezim benar perhati sdm betul sdm kualitas modal utama lebih baik contoh sdm kualitas rakyat cenderung pilih pimpin kredibel baik nasional maupun lokal tidak giur bansos kalo bansos jadi alas pilih khawatir rakyat buat gantung buat banyak miskin bansos semata jaring kam sosial jps,joy,0.4878096580505371
wah wow kata wakil akhir mata pikir buka,joy,0.7382151484489441
obrol bukan kaleng kaleng,anger,0.505469799041748
sayang pimpin tidak mau rakyat pinter,anger,0.8728092312812805
daging semua isi,anger,0.6270222067832947
obrol quot keren quot bkin melek optimis indonesia cerah,joy,0.7722189426422119
keren istri purbaya,joy,0.7244185209274292
gokil istri wkwkwk,anger,0.6944228410720825
ups juta orang bagai negara sulawesi chinajateng koreajabar afrikabanyak dah,joy,0.4108216464519501
terimakasih obrol tarik,anger,0.6700701713562012
gokill,anger,0.7789173722267151
dengar orang ngobrol optimisme diri negeri semi skeptisisme lama beberapa tahun jamur akan basuh,fear,0.7945318818092346
perlu laku indonesia adlh duplikasi purbaya dosen banyak orang paham ilmu semua lini,joy,0.5770845413208008
gita ikut ngundang bahlil,anger,0.4414835274219513
bahas malah etanol,anger,0.43157607316970825
daging semuasemua jelas sangat mudah paham,anger,0.479490727186203
luar biasa daging semua thank gita,joy,0.9917375445365906
sya salut tokoh besar kalo rasa yng kurang jelas nanya gengsi kalo tidak paham arah kemna quot maksud gimna quot aahh kereen,anger,0.5260371565818787
tidak pura tahu akhir jawabanya tidak sinkron blunder,anger,0.7439305186271667
jauh bahasa politis murni,fear,0.5821697115898132
banyak ngelirik aja sulit,anger,0.522756040096283
denger gin pngen skolah lanjut euy hha,anger,0.6388635039329529
wah luar biasa orang jenius diskusi perlu lbh banyak orang cerdas,anger,0.6264616250991821
keren kayak baca resume ekonomi global,joy,0.981222927570343
andai petinggi jabat negara semua orang,joy,0.5416263937950134
indonesia butuh banyak orang pinter noted,joy,0.5452548265457153
spill buku ekonomi baca purbaya,joy,0.48345106840133667
sebut video macroeconomics self fulfilling prophecies roger farmer,joy,0.9961627721786499
tumben gita lihat kurang confident,joy,0.9130656719207764
hebat pemikiranya purbaya moga banyak pimpin,joy,0.479910284280777
terimakasih cerah,anger,0.6345412135124207
dulu tinggal dmn istri antar rantang tinggal marsteller kayak chauncey deket pus,joy,0.6477447748184204
orang cerdas serasa kuliah sks,anger,0.43887102603912354
anes baswwdan sok pinter kalau jauh sama purbaya hayo mau ngadu ilmu apa anes sama purrbaya,anger,0.6128563284873962
akhir gita ketemu menkeu tampung curhatan kendala sektor didik khusus gaji guru kecl cipta sarjana stem nyata menkeu purbaya inline pikir,joy,0.7801002860069275
gita lemari kiri baris dua atas mulai lendut risk management potensi incident,fear,0.8580002784729004
orang langka hebat,anger,0.38884109258651733
ihsg the moon the moon the moon,anger,0.9185097217559814
mantap orang uang basicnya teknik logika bagus,anger,0.4546833634376526
nambah tahu ttg ekonomi,joy,0.5072782039642334
sehat purbaya gita aamiin,joy,0.7721955180168152
purbaya hebat pasang tidak kalah hebat rupa,anger,0.5576704144477844
anak purbaya kagak buka kelas woii,anger,0.6811630725860596
luar biasa purbaya gita,joy,0.8278116583824158
penting stem sains teknologi engineering mathematics,joy,0.6668241620063782
obrol orang ijazah tidak mesti tanya,anger,0.4919317364692688
asa dapat oase harap besar indonesia jadi negara maju terima kasih gita purbaya what great conversation,joy,0.966914176940918
obrol antar orang super hebat,joy,0.9074503183364868
obrol sangat mewah,joy,0.6640594601631165
produksi buzzer hoax besar banyak penting orang serakah,fear,0.8385502099990845
yudhi orang lapang butuh menteri kerja bukan menteri menara gading,joy,0.4818264842033386
moga alloh azza jalla mudah langkah menkeu kelola uang negara aamiin,anger,0.5954856276512146
srimul kerja apa kmrin,joy,0.5372358560562134
terlalu daging terlalu inspiratif,anger,0.654043972492218
bagaimana ikut kuliah situ,anger,0.46572330594062805
gilaakk podcast tingkat dewa,joy,0.45104074478149414
moga alloh mudah pakbapak,anger,0.7275808453559875
cari posisi duduk nyaman snack kopi baru nonton episode,joy,0.45307913422584534
jiwa nasinalisme genz,anger,0.6735272407531738
terimakasih undang purbaya sangat tepat,anger,0.49655991792678833
podcast tarik wapres kasih lpdp ngak usah ditest biar pinter jangan cuman tamat aja smk,joy,0.5182995200157166
akibat menteri goblok,anger,0.5348475575447083
salam kenal salam sehat taiwan buat purbaya gita gbu,joy,0.6125478148460388
fokus selalu kata selip insha allah seperti cerdas tidak otak,anger,0.5512858033180237
tonton mewah,anger,0.760125458240509
gila terlalu mewah obrol,anger,0.6834051609039307
jangan biar masyarakat hidup kais sampah,anger,0.6577738523483276
gita wiryawan next wakil presiden,joy,0.7860965132713318
tri gue nih senggol dong,anger,0.5717273354530334
distribusi kan tuh pos,anger,0.6395471692085266
orang cuma andal mulut tidak kutik hadap orang pinter guna otak maksimal,anger,0.8368222713470459
sekolah banyak swasta guru sukarelawan begitu banyak banyak per bulan,joy,0.9590904712677002
sent perlu gaji biasa berkomitment didik suruh laku teliti misi capai target,anger,0.6330634355545044
kirim wkwkwmichigan gpp,anger,0.6338626742362976
buku apa tidak kedengeran,anger,0.515655517578125
milton friedman bernanke books,joy,0.6510453224182129
terima kasih banyak gita,joy,0.5046717524528503
mantap alam presiden,joy,0.5432391166687012
alhamdulillah cercah cahaya indonesia lebih baik,joy,0.6218441128730774
salah satu biar investasi kondusif pantau ormas banyak bisnis palak ormas,joy,0.4919193387031555
bro purbaya beres bpjs nga semua orang beli bpjs hrs dipriksa pajak kalau miskin tetap low income free for bpjs pernah sekolah diamerika salah satu universitas baik hrs beres bayar pajak bagus tinggal rumah mertua indah hrs bantu first time buyer tolong thanks you salam hormat jauh from boise idaho usa,joy,0.9213743805885315
keren purbaya,anger,0.4925791323184967
tanya suryo kok ndak ijasahnya kok lulus,joy,0.43771108984947205
nguping bicara orang hebat,joy,0.45554420351982117
waduu,anger,0.6091339588165283
msh orang opung jokowi tuju ucap purbaya ank gen pda,anger,0.8680103421211243
betul tahun jaman suharto mau ekonomi dunia gonjang ganjing mau perang iran irak rakyat indonesia damai tidak rasa dampak apa tidak cerita harga apa lonjak mau musim hujan mau musim kemarau arti bijak bener,anger,0.4256473481655121
banyak negara utama sdm guru cetak generasi baru,joy,0.8987262845039368
enak dengerin orang pintar,joy,0.4775267243385315
tunggu tunggu,anger,0.6639344096183777
orang tri uang wawancara orang ekonom pikir satu ide bahas kongkrit anti normatif anti dongeng terlalu ekslusif kapan kalian akhir tonton mewah,anger,0.7801195383071899
memang beda bila wawancara wawancara ahli semua ilmu real sana data teori,joy,0.6961740255355835
jadi inklusif,joy,0.3967689275741577
tuju sangat naratif wpon rakyat,anger,0.6665869355201721
tuju brasa kuliah ekonomi tingkat doktoral gratis luar biasa dengar lgsg brasa mindonesia cerah,joy,0.49153780937194824
asa kuliah dosen kelas,anger,0.7400340437889099
omong dewa ekonom indonesia,joy,0.5467095971107483
nyala,anger,0.3564426600933075
denger solusi menkeu beda lama suces purbaya,joy,0.7928687334060669
super aneh menko ekonomi tidak pernah ngomong purbaya justru ngomong tindak tanggung jawab sektor ekonomi menko ekonomi siapa benar,joy,0.9702494740486145
baseline standard ministry,joy,0.6848041415214539
isi podcast mutu sekali tspi apa perintah seluruh siap aksi purbaya tidak cukup terlalu lama kalo menteri teknis tidak berubsh ikut aksi presiden hrs berani ganti menteri teknis tidak produktif cerdas visionir bas partai dukung tidak apa bukan elite politikus angkat stem bukti visioner,joy,0.6866332292556763
kalau semua menteri pinter erti bidang baik indonesia emas bukan cuma mimpi,joy,0.5267876982688904
tks sir gita inviting this man,joy,0.9341787099838257
masalah mau tidak susah sekolah milih masuk parpol aja kayak senior,joy,0.6678950190544128
lokal,anger,0.5761445760726929
mantap tetap dukung tri doa harap tuhan sell tolong,anger,0.9164737462997437
simak diskusi mungkin tidak semua pintar punya hampir bijak objektif next tri partai rang banyak tri tri purbaya konsisten tegak lurus presiden prabowo bijak pro rakyat prabowo periode tumbuh ekonomi,joy,0.6348234415054321
peacee tanya tri belum ngapain ajaa,joy,0.8039482831954956
butuh orang orang good job,joy,0.9937790036201477
gita wawas depan hebat invest didik nyata irama purbaya andai gita sedia damping purbaya makin hebat indonesia lebih baik,joy,0.8620193600654602
daging,anger,0.622715175151825
sehat sehat purbaya,joy,0.5095183253288269
dpr tidak suka orang kyak gin kerja terlalu brutal sehat quot purbaya,anger,0.9939538836479187
mau beasiswa,anger,0.6717396974563599
purbaya keren makasih gita sharing,joy,0.7923280000686646
purbaya gita ngobrol dengerin asa dikuliahin marvelous,joy,0.880423367023468
keren daging seemua,anger,0.5046120285987854
keren nich chanel,anger,0.690514087677002
mesti prof yohanes ahli didik fisika matematika ajak biin orang pibter,anger,0.47273820638656616
kalo tumbuh ekonomi dah undang purbayanya,joy,0.708173394203186
sekolah,anger,0.6014726758003235
purbaya tipe ajar baik,joy,0.7347230911254883
erti kamu,anger,0.47078198194503784
obrol mantap tambah ilmu,anger,0.5948924422264099
dulu agung sri mulyani keliru selalu bangga rizal ramli kali lihat purbaya sri mulyani apa cuma cekik rakyat pajak pajak hutang hutang,anger,0.46208348870277405
terima kasih gita purbaya ruang diskusi perlu sekali,anger,0.5577391982078552
ngerasa makin pinter dengerin,anger,0.7790652513504028
usut tani karet harga murah tidak netap harga rasa main tani karet,anger,0.4637979567050934
sehat panjang umur purbaya cerdas bangsa,joy,0.5464974641799927
obrol masalah kondisi riil ekonomi investasi nalar gaya bahasa khas orang teknik bener quot mahal episode podcast kali,joy,0.5036399364471436
terimakasih banyak gita podcast baik,anger,0.5185256004333496
sri mulyani koplak,joy,0.8354590535163879
very useful podcast ever listened terimakasih purbaya gita,joy,0.997798502445221
purbaya yes gita,joy,0.9427611827850342
schlumberger overseas senggol dong dikit aramco,anger,0.42853280901908875
baru tri ahli bidang bukan planga plongo isi tua bangka tidak ahli bidang,joy,0.5592504739761353
jiwa ajar didih,anger,0.5723931193351746
aku mau masterring design and illustration pgen ajar,joy,0.8849722146987915
two smart people,joy,0.9967024922370911
terima kasih gita beri ruang ajar konten konten,joy,0.4115772545337677
tutup keren jam asa menit,anger,0.6175196170806885
podcast,anger,0.6592615246772766
mantap tokoh keren selalu optimis inspirasi,joy,0.693490743637085
podcast isi daging semua asli mantap,anger,0.5670905709266663
faktor hambat indonesia maju,anger,0.4982563555240631
bahaya hasil joki,joy,0.6212490797042847
keren orang jabat perintah masuk sini gais,joy,0.4242134094238281
tdinya pesimis dngn ada ekonomi stlah nonton mudah purbaya kembli menumbuhkn harap masyarakat indonesia,anger,0.45389553904533386
monopoly market place tidak sentuh,anger,0.6795946359634399
pegatron,joy,0.34820136427879333
buset brapa sks kuliah isi daging semua,anger,0.4878407418727875
ayo gen bantu semua,anger,0.46592605113983154
berapa orang bukan psikolog rasa dua orang bener pinter bidang tidak nampak orang politis,anger,0.3966384530067444
kuliah umum,joy,0.5829312801361084
guru harus juta,joy,0.9744600057601929
rasa kuliah praktek lapang jelasin teori sini,anger,0.45004385709762573
moga tuhan maha esa beri makin banyak pimpin negara duli didik rakyat,anger,0.7951038479804993
nyata perlu didik doeloe percuma didik klw rusak invest bukan invest kesehateraan invest didik bank praktek bgmn cara kelola uang bukan cuma teori,joy,0.6068560481071472
jam pagi dengerin kya gin tambah tidak tidur,joy,0.4560708999633789
baru daging semua isi,anger,0.6760846376419067
gaji guru gaji dosen guru sibuk administrasi nilai dosen sibuk aplikasi administrasi ngajar bener kapan kemudian harap siswa pinter,joy,0.7723610401153564
adik baru angkat pns guru lebih kok gaji,joy,0.9706313014030457
gaji juta guru sertifikasi non asn kalo asn gaji smpe juta sesuai golong apa asn sertifikasi,joy,0.9291605353355408
poin,anger,0.49466487765312195
juta harus bro,anger,0.6649023294448853
digit pakai istilah quot quot kalo dar lebih mah pake aja istilah quot quot,joy,0.5187597274780273
kelas,anger,0.7282111048698425
bangga lihat putra baik bangsa bicara intention mulia,joy,0.6497270464897156
obrol cerdas cerah,anger,0.49428513646125793
terimakasih gita,joy,0.4052756726741791
ekonomi lambat koruptor,joy,0.46731823682785034
love the ending statement,joy,0.5526486039161682
luar biasa ketua joss,anger,0.40137118101119995
orang populer bentuk integritas isi kepala beda jauh orang populer bentuk mecari popularitas,joy,0.9930167198181152
keren kalian dua luar biasa,anger,0.651093065738678
perlu tunggu gimna sejahtera warga nkri,anger,0.7045365571975708
sehat selalu purbaya gita,joy,0.8482386469841003
jujur pribadi habis tonton video seperti harap bangsa,anger,0.6408821940422058
,anger,0.5040603876113892
betul tuju,anger,0.5800996422767639
gimana andai bahlil ikut undang duduk tengah,anger,0.6671720743179321
global gonjang ganjing tidak peduli luar kendali apa the real orang stoik,joy,0.9730390906333923
dengar podcast anak gita kenal ananda naik taksi online intens ngorbol ngalor ngidul negara lucu terimakasih kalian sangat inspirasi,joy,0.6297433972358704
lolgk,anger,0.5540555119514465
motivator tuh gin ceritain sukses krna memang bukti nyata akademis alam strategi bukan teori omong kosong proud all hail king purbaya,joy,0.9941164255142212
terimakasih,anger,0.6616193652153015
podcast paham orang banyak baca baca dukung keahliaanya sangat bantu buat bijak bijak mutu harap calon presiden depan kutu buku mutu amiin tulah siapa maksud,anger,0.7538331151008606
akhir buka rahasia,anger,0.6053939461708069
damn thanks tri,joy,0.9596952795982361
saking seru tidak asa nonton podcast asa ngobrol bareng,joy,0.5968730449676514
sikat bea cukai,anger,0.5617474913597107
bayangin kalo pimpin orang kayak bukan badut,anger,0.4394823908805847
bahas kelas moga pres prabowo ganti tri lain level purbaya ind lari atas kejar puruk rejim lalu,joy,0.7482624650001526
tengah jam akhir asa kuliah terima kasih,anger,0.5100674033164978
next undang generasi muda quot ferry irwandi quot visi misi depan,joy,0.6124856472015381
males,anger,0.750697672367096
purbaya,joy,0.7856728434562683
ide eksekusi,anger,0.5160016417503357
gilak purbaya sepinter makasih gita,joy,0.6598047018051147
bung gita cerdik betul dikeluarin semua masalah ken tahu apa jawab purbaya tetap lbh isi bung gita purbaya perlu diskusi kontiniu bung gita purbaya juga buka discourse,anger,0.6251725554466248
total los nama,joy,0.7953810691833496
kuliah sks,anger,0.6152708530426025
daging semua kuliah ekonomi semester,joy,0.7690678238868713
obrol isi daging semua mantap,anger,0.7063982486724854
gilaa jam tidak asa,joy,0.4659641981124878
isi buku paper salut orang rajin baca buku,anger,0.5277988314628601
where have you been this awesome thank you for this,joy,0.9982932209968567
lihat orang pintar semangat ajar tingkat,joy,0.5476478338241577
ekonomi bunga nama bunga tidak pakai kata daun misal,joy,0.41962796449661255
jago nih,anger,0.7677803635597229
rekrut tentara aja tinggi sekolah,joy,0.7514716386795044
english teacher very proud and delighted hear this tremendous and insightful discussion thank you gita for always highlighting how paramount education,joy,0.9988946318626404
obrol asyik menteri menteri love make indonesia great again,joy,0.9978944659233093
electrical engineer economist,joy,0.5565980076789856
gass kan sekolah terintregasi prabowo,anger,0.6036282777786255
keren sharingnya thank you,joy,0.9850714206695557
senang simak sekaligus prihatin rakyat indonesia sulit cari sdm kualitas mumpuni saing tingkat global negara inflasi politikus deflasi teknokrat,joy,0.8266487717628479
purbaya bullshit,anger,0.994565486907959
siapa sulit investasi ceritain,anger,0.4887404441833496
ibarat kepala rumah tangga jaman jokowi sibuk bangun rumah bagus bagus anak sekolah ala kadar jaman prabowo nga tau nih,anger,0.40422293543815613
presiden yah wkwkwkwk,anger,0.5215508937835693
apa apa tidak tau penting nonton aja wkwk,anger,0.6481198668479919
keren,anger,0.6215807795524597
gita dungu sebelas belas mulyani tipu rakyat sehat selalu purbaya,joy,0.48534175753593445
sayang warga tiktok nonton imo,anger,0.5818132758140564
respect king,joy,0.9236847162246704
ganti tri profesional jangan partai biar kerja,joy,0.6909916400909424
very good opens insights become developed country,joy,0.9973783493041992
akhir,anger,0.6043038964271545
bincang cerdas wapres gibran tidur,joy,0.3943308889865875
sini kasih tahu gen memang mental waris suka instan tidak mau proses terlalu lama,fear,0.37362152338027954
sotoy,anger,0.7450259327888489
mendag menkeu,anger,0.7514600157737732
kalo sda purbaya tonton seru orang,anger,0.5721942782402039
tonton kaum tengah atas,anger,0.5931519269943237
terima kasih idola baru purbaya sini paham didik penting tanam rasa optimisme buah wajib,joy,0.9461579322814941
ndak cetak duit buat pabrik orientasi ekspor buat ngasilin dolar pabrik buat tekan impor biar dolar ndak keluar cetak duit sesuai proyek,anger,0.46311646699905396
lama puntung rokok sampah sendiri aja buang sembarang bangsa sangat jauh tinggal apa,joy,0.5274304747581482
akhir terimakasih gita salah satu tunggu tunggu,anger,0.6863743662834167
moga kenan,anger,0.6030524373054504
guru gembul dong,joy,0.9751390218734741
apa yah bantu ekonomi,joy,0.4832005500793457
kamu siapa gita wiryawan kok ngelarang orang request tamu podcastnya gita,joy,0.7593030333518982
bang bukan orang kompeten,anger,0.6549877524375916
kayak tinju uang aura,joy,0.5620468258857727
purbaya walaupun mulut kesanya belagu ttp msh mau sangat terima masuk kereen banget,anger,0.5847240686416626
terimakasih gita undang purbaya terimakasih banyak purbaya moga segera tumbuh lebih cepat lebih baik,anger,0.4755033850669861
keren sering sering undang menteri,anger,0.5540614128112793
menit nyata gen wkwkwk,anger,0.6085126399993896
waaww,anger,0.7136445045471191
kalo tidak pasti job perintah sedih buang wktu butuh uang buat tabung masa dpan butuh kerja baru tenang studi,anger,0.6238663196563721
dalem bnget ilmu orang cerdas cerdas,joy,0.34389591217041016
style anak tehnik kental jam stengah nonton masuk otak dri komen positif seperti harap,anger,0.810211181640625
moga allah kah meridhoi nyabekerja berfikir maju bangsa tugas anak negristop caci stop memfitnahmari sama bangun bangsaterima kasih purbaya terima kasih gita,anger,0.4931066036224365
insider podcast,joy,0.42875155806541443
mantab luar biasa banyak ilmu terimakasih gita purbaya,joy,0.6833728551864624
jargon sekolah tidak penting percaya sekolah wajib tidak tidak,anger,0.5750696063041687
anjir berat obrol guys dengerin aja beberapa point paham,anger,0.44057533144950867
terimakasih banyak gita buat optimis beberapa tahun terakir pesimis lihat kondisi jadi tanya dalam jawab clear purbaya far episode baik end game harap moga mudah semua program kemenkue wujud,anger,0.5573482513427734
jenius,anger,0.5922322869300842
baru suhu beneran suhu ekonomi moga sehat selalu purbaya,joy,0.8198804259300232
pikir daging semua lpdp anak come purbaya,joy,0.6992243528366089
salah satu poin bunyi quot indonesia kurang orang pintar quot tentang apa kata politis kata pinter pinter kalimat quot indonesia tidak kurang orang pintar quot,anger,0.6862797141075134
tahu orang pinter orang pinter,anger,0.9359093308448792
orang beril tinggi diskus sangat tarik edukasi terima kasih gita purbaya,joy,0.7764636874198914
tri prabowo lama bekas onoh harus ganti nyata orang baru malah besar percaya rakyat,anger,0.6523399949073792
pro semua jangan politis,anger,0.5139147639274597
baru tri mantan tri keren hrusnya kayak gita msk negara biar mantap jangan tri panggul karung sip,joy,0.5618664622306824
butuh orang pinter memang iya sekarang butuh orang tidak mau korupsi lebih susah hasil orang pintar,anger,0.6089189648628235
berat nih bos jam pustaka menit makan lanjut ajar jangan lihat sekarang aja,anger,0.4525099992752075
bayanginnya aja dah pingsan,anger,0.42606812715530396
tidak semua orang mampu ngelakuin,anger,0.5220483541488647
jaman segitu yaa bawah betapa knowledge butuh effort tidak sekarang jaman internet,joy,0.7817860245704651
next prof jiang gita,joy,0.6385892629623413
daging,anger,0.622715175151825
ayah cuman tukang rumput ibu tukang sapu aku layan resto dengerin obrol gin rasa bangga,anger,0.6138986945152283
wah keren tonton beda,anger,0.838016927242279
tidak kata cuman kalau cari rezeki halal hidup salut,anger,0.6616523861885071
serasa nonton bayar ilmu tinggi atas nara sumber beril insya allah indonesia tuju negara aamiin yra,joy,0.6544210910797119
cuma ibu rumah tangga suka obrol gin,anger,0.5006436705589294
ayo mas sekolah biar spt menkeu,anger,0.782857358455658
daging semua gita,joy,0.5203371644020081
mau daftar kalau professor ship gita khusus sustainable agriculture,joy,0.9973036050796509
keren kali,anger,0.40825361013412476
kelas ketemu kelas,anger,0.688279926776886
kuliah gratis senang,anger,0.5566631555557251
daging macam apa woi mantap betul,anger,0.7278799414634705
baru kali dgr orang pintar pimpin bicara gaji guru dosen serius hati nurani,joy,0.9145605564117432
tunggu thanks gita,joy,0.995941162109375
tuju betul,anger,0.6922431588172913
sri mulyani jelas nonton,joy,0.7962616682052612
mantap nepika lier,anger,0.6963009238243103
banyak banget purbaya semangat dah purbaya,joy,0.6225612163543701
alhamdulillah anugerah nkri menkeu brilian kang gita smart barokallah,joy,0.9779061675071716
purbaya ajar singapore vietnam undang investor siap regulasi lahan tenaga kerja listrik infrastructurenya misal mau undang usaha machine siap gedung fondasi kuat tenaga teknik kapasitas listrik jalan kapasitas atas ton bea masuk,joy,0.6947889924049377
nyalonin aja tidak,anger,0.43170636892318726
wadidaw isi daging halal nih,anger,0.5829923748970032
salah sistem didik indonesia guru antero negeri banyak tidak cipta murid rasa haus tahu jangan kan rasa haus rasa penasaran tidak guru cipta cipta hanya murid pandai hafal bukan salah murid atau guru semua salah sistem didik,joy,0.7673236727714539
purbaya,joy,0.7856728434562683
luar biasa,anger,0.4850451648235321
pukau,anger,0.5829883813858032
podcast podcast mahal,anger,0.45858243107795715
jam sangat tidak bosan,joy,0.611686110496521
rakyat sipil ajak upgrade tahu,joy,0.4605157673358917
banyak istilah sukar erti kenan mohon depan subtitle cari makna kosakata min,joy,0.4832029342651367
all purbaya,joy,0.7784388661384583
asa kuliah,anger,0.6671157479286194
podcast jelek cuman jam menit harus lebih,anger,0.6601166129112244
sehat selalu purbaya,joy,0.5456641316413879
gita erti ekonomi filosofi purbaya ekonom praktis realistis buka tidak sungkan terima saran presiden mohon duet orang,joy,0.8803223967552185
gita staff akhli,anger,0.5310090780258179
gita mantan menteri dagang republik indonesia era sby mantan kepala badan koordinasi tanam modal,joy,0.7044707536697388
bukan sarjana pelan faham apa diskusi,anger,0.46330541372299194
bang gita bang purbaya cerah,joy,0.6141770482063293
dialog kelas berat,anger,0.9680668711662292
obrol sangat luar biasa,joy,0.5970073938369751
ilmu alam purbaya berani jauh lebih tinggi banding gita wirjawan sri mulyani bener tidak,joy,0.7667688727378845
raja akhir,anger,0.43328240513801575
momentum sekarang sebenernya sangat manfaat baik perintah mudah masyarakat oleh informasi media sosial rakyat kompak dukung perintah asal tuju jelas maju baik sama,joy,0.4658479690551758
asa nonton dialog bangsa,anger,0.6081674695014954
this purbaya guy are indonesian elon musk,anger,0.732874870300293
masok gita,joy,0.5505914092063904
otak orang tik tok tidak nyampee booss,anger,0.5278029441833496
terimakasih gita purbaya diskusi sangat cerdas sehat selalu,joy,0.5027785301208496
semangat pantang serah naruto bulan pertama ajar mati tetep tidak mampu ajar ekonomi hampir putus asa beliau tidak serah,joy,0.550156831741333
juang purbaya lulus ekonomi usa,joy,0.9273874163627625
daging,anger,0.622715175151825
koruptor balak hutan pintar,anger,0.5264230370521545
mimpi dunia hukum tokoh kaliber please check otak abal abal,joy,0.6584336757659912
quot tadi gatau rupa gen quot,anger,0.7208336591720581
purbaya thanks bangat banyak paham ekonomi tidak bosan bosan dengar padahal dengar selamat juang indonesia butuh sosok god bless you,joy,0.9855996370315552
kelaz purbaya,anger,0.4717528522014618
menteri mantan cool,joy,0.9954254031181335
gita luar biasa,joy,0.4769394099712372
keren bincang bangkit rasa optimis indonesia bangkit lebih kembang bahkan maju amin sehat selalu purbaya gita,joy,0.7333254814147949
purbaya tanggung jawab atas lambat perintah pusat tangan bencana sumatera akibat guna dana mampu jalan mesin fiskal moneter fakta tidak buat perintah prabowo jadi lambat tangan bencana,joy,0.47207364439964294
wah kuasa yah bendahara uang mitigasi bencana urus kemenkeu,anger,0.7463372945785522
gimana logika tidak hubung tangan bencana tangan bencana pakai apbn bukan apbn dana perintah apbn siap,joy,0.4547463655471802
ibro masuk dana serap apbn sisih ibu sri mulyani urgent bukan bijak tidak jelas dana pakai jokowi tanggap darurat bencana perintah jokowi tidak pernah lambat tangan bencana semua perangkat negara aktif tangan bencana sumatera lambat nyawa selamat hilang sia lambat urgent sekali sangkut nyawa manusia,anger,0.49792540073394775
jauh kamu nyalahin purbaya pegang putus bukan kamu nyalahin bendahara hedeh,anger,0.7757236361503601
wahh thanks gitaa oal purbaya,joy,0.99443519115448
wow podcast luar biasa gita kulit purbaya love this,joy,0.9748104214668274
nahh baru podcast isi daging semuaa mantan menteri dagang menteri aktif uang ngobrol ekonomi nyambung,joy,0.5080519914627075
the moon pakpur,anger,0.5423610210418701
asik banget nih purbaya wkwkwkw,anger,0.7956224679946899
hebat beliau tidak paham blas apa bahas penting semangat buat purbaya,joy,0.6062094569206238
podcast buka mata tahu rakyat isi bahas daging easy listen orang jenius,joy,0.9770136475563049
dengerin podcast jenak optimis buat indonesia moga memang baik,joy,0.6442422866821289
fdi foreign direct invesment bahasa kelas asing nih,anger,0.4189453721046448
buat kurang uang korupsi capital flight out neraca import lebih tinggi eksport uang hilang rusak,joy,0.6644755005836487
incredible,joy,0.7066299319267273
cuma orang erti ekonomi awal hancur ekonomi indonesia semua mulai mbg ngk pake otak,joy,0.659054696559906
lawak,anger,0.42673781514167786
ngaco ngaco aja bro gimana kamu mikirnya mbg awal hancur ekonomi,joy,0.6211181282997131
suka banget cara ngomong purbaya simple humble humoris,joy,0.991969883441925
usul angkat gita sbg konsultan didik,anger,0.498979389667511
senang lihat pimpin pimpin orang pintar hasrat besar maju ekonomi gita purbaya,joy,0.8212500214576721
makin yakin hold pgeo,anger,0.6545997262001038
quot mungkin tidak orang guru gaji juta bulan quot please real please real,joy,0.976793646812439
sangat mungkin orang guru kan orang maaf,joy,0.861717164516449
amiin,anger,0.4785310924053192
aja hrus banding kualitas guru,joy,0.9860324263572693
kata puur kan tumbuh ekonomi atas,joy,0.4859994351863861
suka podcast end game gita wiryawan bintang tamu keren nambah ilmu wawas,joy,0.5873287916183472
kuliah ekonomi gratis,joy,0.772369921207428
anak hokage paham begini,joy,0.5465148091316223
ndak tau kok tanya,joy,0.486859530210495
wawas purbaya bener quot mantap daging semua podcastnya mantap asli wkwkwksemoga mimpi purbaya jadi makin maju kadang cape hati sini,anger,0.4477960467338562
level bawa beda doa baik purbaya gita,joy,0.7601342797279358
serasa kuliah sks,anger,0.5539483428001404
hari orang dua ngobrol tontonin,joy,0.5597276091575623
